YearMonth,Country,TAVG,TMAX,TMIN,PRCP
2022-09,Colombia,55.833333333333336,67.97310974742551,46.35,0.0
2022-10,Colombia,56.58064516129032,68.66666666666667,48.5,0.1233333333333333
2022-11,Colombia,56.6,67.97310974742551,48.88461538461539,0.1338843169581811
2022-12,Colombia,55.41935483870968,68.0,44.041666666666664,0.0
2023-01,Colombia,55.67741935483871,64.0,45.56,0.1338843169581811
2023-02,Colombia,56.535714285714285,69.0,44.56521739130435,0.1338843169581811
2023-03,Colombia,57.354838709677416,69.66666666666667,50.22727272727273,0.0
2023-04,Colombia,57.43333333333333,68.5,49.52173913043478,0.1338843169581811
2023-05,Colombia,58.32258064516129,67.97310974742551,48.714285714285715,0.195
2023-06,Colombia,58.36666666666667,71.0,50.0,0.0266666666666666
2023-07,Colombia,58.03225806451613,68.5,49.391304347826086,0.02
2023-08,Colombia,58.03225806451613,68.33333333333333,48.40909090909091,0.016
2023-09,Colombia,57.53333333333333,68.0,44.95652173913044,0.08
2023-10,Colombia,57.74193548387097,70.0,48.22727272727273,0.02
2023-11,Colombia,58.43333333333333,69.0,49.2,0.0
2023-12,Colombia,58.45161290322581,67.97310974742551,46.857142857142854,0.1338843169581811
2024-01,Colombia,58.25806451612903,72.66666666666667,43.407407407407405,0.1338843169581811
2024-02,Colombia,58.93103448275862,71.75,47.47826086956522,0.0
2024-03,Colombia,60.0,72.4,49.25,0.6866666666666666
2024-04,Colombia,59.233333333333334,75.5,49.19047619047619,0.2833333333333334
2024-05,Colombia,59.83870967741935,71.4,51.875,0.104
2024-06,Colombia,58.233333333333334,69.0,50.12,0.1338843169581811
2024-07,Colombia,58.32258064516129,68.5,49.0,0.005
2024-08,Colombia,57.8,71.0,46.0,0.1338843169581811
2024-09,Colombia,58.8,69.75,47.65,0.0
2024-10,Colombia,58.096774193548384,70.0,47.15384615384615,0.4033333333333333
2024-11,Colombia,57.22222222222222,66.0,49.2,0.0
2024-12,Colombia,57.43333333333333,70.33333333333333,47.21739130434783,3.055
2025-01,Colombia,56.645161290322584,67.97310974742551,44.629629629629626,0.1338843169581811
2025-02,Colombia,58.07142857142857,70.0,49.714285714285715,0.0
2025-03,Colombia,57.483870967741936,68.0,49.166666666666664,0.99
2025-04,Colombia,58.233333333333334,67.97310974742551,50.80952380952381,1.03
2025-05,Colombia,58.193548387096776,67.97310974742551,51.125,0.372
2025-06,Colombia,57.266666666666666,67.97310974742551,49.77777777777778,0.1338843169581811
2025-07,Colombia,57.03225806451613,67.97310974742551,48.793103448275865,0.1338843169581811
2025-08,Colombia,57.0,67.97310974742551,47.77777777777778,0.1338843169581811
2000-01,Venezuela,74.06451612903226,88.12527732954653,69.25412611883281,0.03
2000-02,Venezuela,74.96551724137932,88.12527732954653,69.25412611883281,0.13308243510413964
